Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;15055276;30;501842,0
2;15238682;30;507956,0
3;15065922;30;502197,0
4;15837155;30;527905,0
5;15039940;30;501331,0
6;15216824;30;507227,0
7;15180909;30;506030,0
8;15591039;30;519701,0
9;15019185;30;500639,0
10;15085873;30;502862,0
