Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;764387;1000;764,0
2;1010165;1000;1010,0
3;1476826;1000;1476,0
4;882487;1000;882,0
5;916779;1000;916,0
6;958920;1000;958,0
7;779117;1000;779,0
8;975141;1000;975,0
9;732608;1000;732,0
10;814503;1000;814,0
