Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;472730;2;236365,0
2;585890;2;292945,0
3;424381;2;212190,0
4;494135;2;247067,0
5;523343;2;261671,0
6;439333;2;219666,0
7;459688;2;229844,0
8;515397;2;257698,0
9;424770;2;212385,0
10;461550;2;230775,0
