Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;213849071;6370;33571,0
2;214826035;6370;33724,0
3;214111594;6370;33612,0
4;214633348;6370;33694,0
5;215445116;6370;33821,0
6;214072097;6370;33606,0
7;219108168;6370;34396,0
8;214280385;6370;33638,0
9;216375624;6370;33967,0
10;228510875;6370;35872,0
