Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;123993;1000;123,0
2;94710;1000;94,0
3;68111;1000;68,0
4;93896;1000;93,0
5;68601;1000;68,0
6;80765;1000;80,0
7;92771;1000;92,0
8;76749;1000;76,0
9;72596;1000;72,0
10;76138;1000;76,0
