Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;58112;1;58112
2;9548;1;9548
3;7941;1;7941
4;9050;1;9050
5;7850;1;7850
6;8649;1;8649
7;8434;1;8434
8;8056;1;8056
9;8007;1;8007
10;8434;1;8434
