Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;5317774;10000;531,0
2;4975308;10000;497,0
3;5203397;10000;520,0
4;5044500;10000;504,0
5;4984483;10000;498,0
6;4882690;10000;488,0
7;4928937;10000;492,0
8;5034851;10000;503,0
9;4907375;10000;490,0
10;4890249;10000;489,0
