Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1814099;10000;181,0
2;1824184;10000;182,0
3;1793978;10000;179,0
4;1787452;10000;178,0
5;1949780;10000;194,0
6;1801008;10000;180,0
7;1738674;10000;173,0
8;1773013;10000;177,0
9;1757860;10000;175,0
10;1805202;10000;180,0
