Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;812;1;812,0
2;713;1;713,0
3;846;1;846,0
4;767;1;767,0
5;1075;1;1075,0
6;798;1;798,0
7;818;1;818,0
8;733;1;733,0
9;866;1;866,0
10;868;1;868,0
