Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;921;1;921,0
2;875;1;875,0
3;914;1;914,0
4;809;1;809,0
5;969;1;969,0
6;808;1;808,0
7;783;1;783,0
8;715;1;715,0
9;708;1;708,0
10;891;1;891,0
