Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;20861;1;20861
2;2671;1;2671
3;1631;1;1631
4;2909;1;2909
5;19303;1;19303
6;9084;1;9084
7;2551;1;2551
8;967;1;967
9;1286;1;1286
10;1208;1;1208
