Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;165262;10;16526,0
2;133139;10;13313,0
3;133116;10;13311,0
4;130923;10;13092,0
5;129569;10;12956,0
6;130431;10;13043,0
7;130788;10;13078,0
8;138988;10;13898,0
9;153738;10;15373,0
10;156383;10;15638,0
