Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;44212;3;14737,0
2;45535;3;15178,0
3;43816;3;14605,0
4;42348;3;14116,0
5;42935;3;14311,0
6;43064;3;14354,0
7;42759;3;14253,0
8;45232;3;15077,0
9;57579;3;19193,0
10;50836;3;16945,0
