Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;272401;1;272401,0
2;248885;1;248885,0
3;231289;1;231289,0
4;225944;1;225944,0
5;222314;1;222314,0
6;239173;1;239173,0
7;231069;1;231069,0
8;252492;1;252492,0
9;440390;1;440390,0
10;240295;1;240295,0
