Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;52929349;0;0
2;46005405;0;0
3;44511862;0;0
4;45068383;0;0
5;45441723;0;0
6;45550698;0;0
7;44777579;0;0
8;45316197;0;0
9;51319241;0;0
10;47851398;0;0
