Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;6065623;20;303281,0
2;5927760;20;296388,0
3;5924662;20;296233,0
4;5903618;20;295180,0
5;5833971;20;291698,0
6;5815490;20;290774,0
7;5968577;20;298428,0
8;5908564;20;295428,0
9;5954523;20;297726,0
10;6063751;20;303187,0
