Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;26632;1;26632
2;2465;1;2465
3;1535;1;1535
4;1515;1;1515
5;2033;1;2033
6;3176;1;3176
7;2096;1;2096
8;1913;1;1913
9;1330;1;1330
10;4114;1;4114
