Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;203356;1000;203,0
2;173247;1000;173,0
3;167444;1000;167,0
4;200192;1000;200,0
5;201671;1000;201,0
6;222993;1000;222,0
7;197236;1000;197,0
8;172582;1000;172,0
9;170955;1000;170,0
10;176693;1000;176,0
