Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;255119817;89;2866514,0
2;254563950;89;2860269,0
3;255056468;89;2865803,0
4;254441796;89;2858896,0
5;257568858;89;2894032,0
6;254532070;89;2859910,0
7;254908636;89;2864141,0
8;254400027;89;2858427,0
9;266203017;89;2991045,0
10;259266318;89;2913104,0
