Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;1126;1;1126,0
2;654;1;654,0
3;639;1;639,0
4;1096;1;1096,0
5;952;1;952,0
6;649;1;649,0
7;879;1;879,0
8;934;1;934,0
9;1149;1;1149,0
10;652;1;652,0
