Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;227904;1000;227,0
2;258666;1000;258,0
3;284879;1000;284,0
4;275494;1000;275,0
5;238758;1000;238,0
6;206747;1000;206,0
7;249314;1000;249,0
8;300047;1000;300,0
9;443361;1000;443,0
10;274185;1000;274,0
