Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;862;1;862,0
2;32664;1;32664,0
3;33552;1;33552,0
4;672;1;672,0
5;657;1;657,0
6;647;1;647,0
7;617;1;617,0
8;611;1;611,0
9;617;1;617,0
10;627;1;627,0
