Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;44792;1000;44,0
2;50386;1000;50,0
3;58047;1000;58,0
4;50918;1000;50,0
5;57273;1000;57,0
6;47929;1000;47,0
7;63257;1000;63,0
8;59958;1000;59,0
9;58391;1000;58,0
10;49984;1000;49,0
