Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;2346433;17;138025,0
2;2289644;17;134684,0
3;2217030;17;130413,0
4;2214256;17;130250,0
5;2240564;17;131797,0
6;2188998;17;128764,0
7;2214415;17;130259,0
8;2468729;17;145219,0
9;2261817;17;133048,0
10;2305692;17;135628,0
