Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;44882;2;22441,0
2;41227;2;20613,0
3;38036;2;19018,0
4;43887;2;21943,0
5;40568;2;20284,0
6;39021;2;19510,0
7;38883;2;19441,0
8;38748;2;19374,0
9;43152;2;21576,0
10;43588;2;21794,0
