Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;982;1;982,0
2;911;1;911,0
3;803;1;803,0
4;830;1;830,0
5;883;1;883,0
6;811;1;811,0
7;873;1;873,0
8;1005;1;1005,0
9;733;1;733,0
10;741;1;741,0
