Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;17121;1;17121,0
2;16412;1;16412,0
3;19463;1;19463,0
4;17444;1;17444,0
5;17578;1;17578,0
6;17315;1;17315,0
7;16068;1;16068,0
8;16484;1;16484,0
9;17725;1;17725,0
10;17248;1;17248,0
