Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;404291;1;404291,0
2;427188;1;427188,0
3;430921;1;430921,0
4;450309;1;450309,0
5;410134;1;410134,0
6;399020;1;399020,0
7;388834;1;388834,0
8;414954;1;414954,0
9;380987;1;380987,0
10;397834;1;397834,0
