Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;401995;1;401995,0
2;461250;1;461250,0
3;444729;1;444729,0
4;445852;1;445852,0
5;398414;1;398414,0
6;402628;1;402628,0
7;396755;1;396755,0
8;437864;1;437864,0
9;393633;1;393633,0
10;410418;1;410418,0
