Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;168840;1;168840,0
2;139057;1;139057,0
3;151000;1;151000,0
4;168126;1;168126,0
5;131684;1;131684,0
6;263922;1;263922,0
7;136619;1;136619,0
8;332631;1;332631,0
9;139192;1;139192,0
10;210467;1;210467,0
