Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;204884;1;204884
2;149423;1;149423
3;159590;1;159590
4;152674;1;152674
5;191002;1;191002
6;153946;1;153946
7;136264;1;136264
8;148026;1;148026
9;139575;1;139575
10;137674;1;137674
