Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;55841766;419;133273,0
2;55453989;419;132348,0
3;55508300;419;132478,0
4;55202230;419;131747,0
5;58840802;419;140431,0
6;61142404;419;145924,0
7;56263889;419;134281,0
8;55045572;419;131373,0
9;55321354;419;132031,0
10;55406414;419;132234,0
