Iterations;Exec_Time_Micro;Amount_Rec_events;Aver_R_Time_per_event
1;256084;1;256084,0
2;236613;1;236613,0
3;278508;1;278508,0
4;308818;1;308818,0
5;269022;1;269022,0
6;253824;1;253824,0
7;245129;1;245129,0
8;248828;1;248828,0
9;252309;1;252309,0
10;274340;1;274340,0
